Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,
2008,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,3,,,,,,
2008,الغربیـــــــــه,Western Region,الحروق,Burns,مواطن,Citizen,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,الحروق,Burns,مواطن,Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,الحروق,Burns,غیر مواطن,Non-Citizen,ذ,M,2,,,,,,
2008,الغربیـــــــــه,Western Region,الحروق,Burns,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,الحروق,Burns,جملة,Total,جملة,Total,2,,,,,,
2008,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,جملة,Total,جملة,Total,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,مواطن,Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مبین,Not Stated,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مبین,Not Stated,ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,جملة,Total,جملة,Total,0,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,ذ,M,35,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,ا,F,16,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,جملة,Total,51,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,104,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,5,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,109,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مبین,Not Stated,ذ,M,0,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مبین,Not Stated, ا,F,0,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة,Total,غیر مبین,Not Stated,جملة,Total,0,,,,,,
2008,الغربیـــــــــه,Western Region,الجملة الكلية,Grand Total,جملة,Total,جملة,Total,160,,,,,,
2008,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,2,,,,,,
2008,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,7,,,,,,
2008,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,3,,,,,,
2008,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,12,,,,,,
2008,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الــــــدرن,Tuberculosis,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الــــــدرن,Tuberculosis,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,السعال الديكي,Whooping Cough,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,السعال الديكي,Whooping Cough,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,التیتانوس-الكزاز,Tetanus,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,5,,,,,,
2008,العين,Al Ain,التسمم الدموي,Septicaemia,مواطن,Citizen,ا,F,5,,,,,,
2008,العين,Al Ain,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,5,,,,,,
2008,العين,Al Ain,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,التسمم الدموي,Septicaemia,جملة,Total,جملة,Total,16,,,,,,
2008,العين,Al Ain,الجدري,Smallpox,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الجدري,Smallpox,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الجدري,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الجدري,Smallpox,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الجدري,Smallpox,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,الحصبه,Measles,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الحصبه,Measles,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الحصبه,Measles,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الحصبه,Measles,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الحصبه,Measles,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,الملاريا,Malaria,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الملاريا,Malaria,مواطن,Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الملاريا,Malaria,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,الملاريا,Malaria,غیر مواطن,Non-Citizen,ا,F,0,,,,,,
2008,العين,Al Ain,الملاريا,Malaria,جملة,Total,جملة,Total,0,,,,,,
2008,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,5,,,,,,
2008,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,8,,,,,,
2008,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,3,,,,,,
2008,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,2,,,,,,
2008,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,5,,,,,,
2008,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,12,,,,,,
2008,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,4,,,,,,
2008,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,2,,,,,,
2008,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,8,,,,,,
2008,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,5,,,,,,
2008,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,14,,,,,,
2008,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,1,,,,,,
2008,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب ,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,21,,,,,,
2008,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,5,,,,,,
2008,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,25,,,,,,
2008,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,30,,,,,,
2008,العين,Al Ain,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,4,,,,,,
2008,العين,Al Ain,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0,,,,,,
2008,العين,Al Ain,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,5,,,,,,
2008,العين,Al Ain,ورم خبیث بعنق الرحم ,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,9,,,,,,
2008,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,17,,,,,,
2008,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,12,,,,,,
2008,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,34,,,,,,
2008,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,18,,,,,,
2008,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,81,,,,,,
2008,العين,Al Ain,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,3,,,,,,
2008,العين,Al Ain,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,4,,,,,,
2008,العين,Al Ain,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,8,,,,,,
2008,العين,Al Ain,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,8,,,,,,
2008,العين,Al Ain,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,23,,,,,,
2008,العين,Al Ain,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,17,,,,,,
2008,العين,Al Ain,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,12,,,,,,
2008,العين,Al Ain,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,17,,,,,,
2008,العين,Al Ain,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,10,,,,,,
