Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Nationality_AR,Cause_of_Death_EN,Nationality_EN,Sex_AR,Sex_EN,Value,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,غیر مواطن,Injuries and Poisonings,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,جملة,Injuries and Poisonings,Total,جملة,Total,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الكسور,مواطن,Fractures,Citizen,ذ,M,6,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الكسور,مواطن,Fractures,Citizen,ا,F,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الكسور,غیر مواطن,Fractures,Non-Citizen,ذ,M,11,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الكسور,غیر مواطن,Fractures,Non-Citizen,ا,F,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الكسور,جملة,Fractures,Total,جملة,Total,19,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ذ,M,10,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Citizen,ا,F,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ذ,M,8,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,غیر مواطن,Intracranial and Internal Injuries including Nerve Related Injuries,Non-Citizen,ا,F,2,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,جملة,Intracranial and Internal Injuries including Nerve Related Injuries,Total,جملة,Total,21,,,,,,,,,
2002,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,مواطن,Effects of Foreign Body Entering Through Orifice,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ذ,M,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,غیر مواطن,Effects of Foreign Body Entering Through Orifice,Non-Citizen,ا,F,2,,,,,,,,,
2002,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,جملة,Effects of Foreign Body Entering Through Orifice,Total,جملة,Total,3,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الحروق,مواطن,Burns,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الحروق,مواطن,Burns,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الحروق,غیر مواطن,Burns,Non-Citizen,ذ,M,3,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الحروق,غیر مواطن,Burns,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الحروق,جملة,Burns,Total,جملة,Total,3,,,,,,,,,
2002,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,مواطن,Poisonings and Toxic Effects,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ذ,M,3,,,,,,,,,
2002,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,غیر مواطن,Poisonings and Toxic Effects,Non-Citizen,ا,F,1,,,,,,,,,
2002,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,جملة,Poisonings and Toxic Effects,Total,جملة,Total,4,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,مواطن,Not Stated,Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,مواطن,Not Stated,Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ذ,M,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,غیر مواطن,Not Stated,Non-Citizen,ا,F,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,غیر مبین,Not Stated,Not Stated,غير مبين,Not Stated,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,غیر مبین,جملة,Not Stated,Total,جملة,Total,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,مواطن,Total,Citizen,ذ,M,31,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,مواطن,Total,Citizen,ا,F,18,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,مواطن,Total,Citizen,جملة,Total,49,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,غیر مواطن,Total,Non-Citizen,ذ,M,78,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,غیر مواطن,Total,Non-Citizen,ا,F,12,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,غیر مواطن,Total,Non-Citizen,جملة,Total,90,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة,غیر مبین,Total,Not Stated,غیر مبین,Not Stated,0,,,,,,,,,
2002,الغربیـــــــــه,Western Region,الجملة الكلية,جملة,Grand Total,Total,جملة,Total,139,,,,,,,,,
2002,العين,Al Ain,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,الامراض المعدية والطفیلیـــــة,مواطن,Infectious and Parasitic Diseases,Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,الامراض المعدية والطفیلیـــــة,غیر مواطن,Infectious and Parasitic Diseases,Non-Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,الامراض المعدية والطفیلیـــــة,جملة,Infectious and Parasitic Diseases,Total,جملة,Total,4,,,,,,,,,
2002,العين,Al Ain,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,امراض الامعاء المعدية,مواطن,Intestinal Infectious Diseases,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,امراض الامعاء المعدية,غیر مواطن,Intestinal Infectious Diseases,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,امراض الامعاء المعدية,جملة,Intestinal Infectious Diseases,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,الــــــدرن,مواطن,Tuberculosis,Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,الــــــدرن,مواطن,Tuberculosis,Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الــــــدرن,غیر مواطن,Tuberculosis,Non-Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,الــــــدرن,جملة,Tuberculosis,Total,جملة,Total,3,,,,,,,,,
2002,العين,Al Ain,السعال الديكي,مواطن,Whooping Cough,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,السعال الديكي,مواطن,Whooping Cough,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,السعال الديكي,غیر مواطن,Whooping Cough,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,السعال الديكي,جملة,Whooping Cough,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,عدوى بالمكورات السحائیــــة,مواطن,Meningococcal Infection,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,عدوى بالمكورات السحائیــــة,غیر مواطن,Meningococcal Infection,Non-Citizen,ا,F,2,,,,,,,,,
2002,العين,Al Ain,عدوى بالمكورات السحائیــــة,جملة,Meningococcal Infection,Total,جملة,Total,2,,,,,,,,,
2002,العين,Al Ain,التیتانوس-الكزاز,مواطن,Tetanus,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,التیتانوس-الكزاز,مواطن,Tetanus,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,التیتانوس-الكزاز,غیر مواطن,Tetanus,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,التیتانوس-الكزاز,غیر مواطن,Tetanus,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,التیتانوس-الكزاز,جملة,Tetanus,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,التسمم الدموي,مواطن,Septicaemia,Citizen,ذ,M,3,,,,,,,,,
2002,العين,Al Ain,التسمم الدموي,مواطن,Septicaemia,Citizen,ا,F,8,,,,,,,,,
2002,العين,Al Ain,التسمم الدموي,غیر مواطن,Septicaemia,Non-Citizen,ذ,M,2,,,,,,,,,
2002,العين,Al Ain,التسمم الدموي,غیر مواطن,Septicaemia,Non-Citizen,ا,F,2,,,,,,,,,
2002,العين,Al Ain,التسمم الدموي,جملة,Septicaemia,Total,جملة,Total,15,,,,,,,,,
2002,العين,Al Ain,الجدري,مواطن,Smallpox,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الجدري,مواطن,Smallpox,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الجدري,غیر مواطن,Smallpox,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الجدري,غیر مواطن,Smallpox,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الجدري,جملة,Smallpox,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,الحصبه,مواطن,Measles,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الحصبه,مواطن,Measles,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الحصبه,غیر مواطن,Measles,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الحصبه,غیر مواطن,Measles,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الحصبه,جملة,Measles,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,الملاريا,مواطن,Malaria,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الملاريا,مواطن,Malaria,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الملاريا,غیر مواطن,Malaria,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,الملاريا,غیر مواطن,Malaria,Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,الملاريا,جملة,Malaria,Total,جملة,Total,0,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمعدة,مواطن,Malignant Neoplasm of the Stomach,Citizen,ذ,M,5,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمعدة,مواطن,Malignant Neoplasm of the Stomach,Citizen,ا,F,2,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمعدة,غیر مواطن,Malignant Neoplasm of the Stomach,Non-Citizen,ذ,M,2,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمعدة,غیر مواطن,Malignant Neoplasm of the Stomach,Non-Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمعدة,جملة,Malignant Neoplasm of the Stomach,Total,جملة,Total,10,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقولون,مواطن,Malignant Neoplasm of the Colon,Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقولون,مواطن,Malignant Neoplasm of the Colon,Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقولون,غیر مواطن,Malignant Neoplasm of the Colon,Non-Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقولون,غیر مواطن,Malignant Neoplasm of the Colon,Non-Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقولون,جملة,Malignant Neoplasm of the Colon,Total,جملة,Total,4,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,مواطن,Malignant Neoplasm of the Rectum,Citizen,ذ,M,2,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,مواطن,Malignant Neoplasm of the Rectum,Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,غیر مواطن,Malignant Neoplasm of the Rectum,Non-Citizen,ذ,M,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,غیر مواطن,Malignant Neoplasm of the Rectum,Non-Citizen,ا,F,1,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,جملة,Malignant Neoplasm of the Rectum,Total,جملة,Total,4,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Citizen,ذ,M,4,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Citizen,ا,F,2,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,غیر مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Non-Citizen,ذ,M,6,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,غیر مواطن,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Non-Citizen,ا,F,0,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,جملة,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",Total,جملة,Total,12,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالثدي,مواطن,Malignant Neoplasm of the Breast,Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالثدي,مواطن,Malignant Neoplasm of the Breast,Citizen,ا,F,2,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالثدي,غیر مواطن,Malignant Neoplasm of the Breast,Non-Citizen,ذ,M,0,,,,,,,,,
2002,العين,Al Ain,ورم خبیث بالثدي,غیر مواطن,Malignant Neoplasm of the Breast,Non-Citizen,ا,F,9,,,,,,,,,
